,MonthPE,Date,Daily_Temp,Daily_Precip,Daily_Humidity,Daily_Pressure,Daily_WindDir,Daily_WindSpeed,Daily_DNI,Daily_DHI,Daily_radiation
2020-06-27,6,2020-06-27,27.87857142857143,53.25714285714286,70.71428571428571,932.3214285714286,282.64285714285717,2.557142857142857,152.07142857142858,213.5,353.0
2020-06-28,6,2020-06-28,26.2,55.621428571428574,77.92857142857143,932.6428571428571,272.2857142857143,2.585714285714286,94.71428571428571,204.21428571428572,293.7857142857143
2020-06-29,6,2020-06-29,26.053846153846152,57.41538461538461,79.46153846153847,931.6846153846153,231.53846153846155,2.4692307692307693,133.92307692307693,243.53846153846155,366.0769230769231
2020-06-30,6,2020-06-30,25.314285714285713,58.41428571428571,81.78571428571429,930.7571428571429,185.5,2.207142857142857,67.42857142857143,264.7857142857143,329.5
2020-07-01,7,2020-07-01,26.592857142857145,53.635714285714286,75.21428571428571,931.5285714285714,245.71428571428572,3.707142857142857,92.57142857142857,233.71428571428572,311.85714285714283
2020-07-02,7,2020-07-02,27.035714285714285,54.550000000000004,73.07142857142857,931.0214285714285,260.0,4.614285714285714,110.21428571428571,251.07142857142858,310.7857142857143
2020-07-03,7,2020-07-03,26.664285714285715,57.82857142857143,76.07142857142857,930.15,242.64285714285714,3.6214285714285714,9.285714285714286,213.92857142857142,220.64285714285714
2020-07-04,7,2020-07-04,23.523076923076925,58.05384615384616,87.15384615384616,929.5615384615384,253.53846153846155,5.346153846153846,8.307692307692308,221.30769230769232,229.46153846153845
2020-07-05,7,2020-07-05,24.04615384615385,56.36923076923077,85.0,929.2769230769231,251.07692307692307,6.707692307692308,0.0,84.23076923076923,84.23076923076923
2020-07-06,7,2020-07-06,24.464285714285715,52.478571428571435,81.64285714285714,928.7357142857143,234.5,6.057142857142857,19.571428571428573,172.21428571428572,187.57142857142858
2020-07-07,7,2020-07-07,24.107142857142858,57.214285714285715,86.42857142857143,929.6071428571429,238.85714285714286,5.264285714285714,5.571428571428571,153.5,157.07142857142858
2020-07-08,7,2020-07-08,26.442857142857143,53.628571428571426,76.28571428571429,932.2857142857143,240.71428571428572,4.678571428571429,2.9285714285714284,181.78571428571428,184.71428571428572
2020-07-09,7,2020-07-09,25.892857142857142,53.50714285714286,76.35714285714286,932.4571428571428,249.28571428571428,5.128571428571428,13.285714285714286,214.14285714285714,223.5
2020-07-10,7,2020-07-10,26.1,50.8,74.53846153846153,932.8307692307692,253.3846153846154,5.115384615384615,0.0,199.07692307692307,199.07692307692307
2020-07-11,7,2020-07-11,26.838461538461537,49.5923076923077,71.6923076923077,932.3307692307692,253.6153846153846,5.838461538461539,237.23076923076923,243.84615384615384,453.0
2020-07-12,7,2020-07-12,26.764285714285712,53.07857142857143,71.14285714285714,932.5642857142857,255.21428571428572,5.05,47.642857142857146,231.07142857142858,270.85714285714283
2020-07-13,7,2020-07-13,26.861538461538462,55.55384615384616,72.84615384615384,931.7615384615384,257.7692307692308,5.269230769230769,26.846153846153847,259.38461538461536,283.7692307692308
2020-07-14,7,2020-07-14,24.99285714285714,56.65714285714286,81.21428571428571,931.7071428571428,257.35714285714283,4.55,7.714285714285714,239.64285714285714,246.42857142857142
2020-07-15,7,2020-07-15,23.057142857142857,58.42142857142857,88.92857142857143,930.3214285714286,258.42857142857144,3.564285714285714,0.21428571428571427,94.64285714285714,94.64285714285714
2020-07-16,7,2020-07-16,22.792857142857144,58.042857142857144,90.57142857142857,927.8857142857142,240.14285714285714,3.8428571428571425,0.0,150.35714285714286,150.35714285714286
2020-07-17,7,2020-07-17,24.0,55.607142857142854,86.35714285714286,928.1999999999999,217.35714285714286,4.514285714285714,0.5,171.57142857142858,171.57142857142858
2020-07-18,7,2020-07-18,26.657142857142855,52.550000000000004,74.71428571428571,931.2785714285714,232.21428571428572,4.257142857142857,59.785714285714285,254.21428571428572,288.92857142857144
2020-07-19,7,2020-07-19,26.357142857142858,52.535714285714285,75.14285714285714,933.2714285714285,267.42857142857144,3.9499999999999997,68.21428571428571,284.64285714285717,344.2142857142857
2020-07-20,7,2020-07-20,26.930769230769233,55.138461538461534,73.07692307692308,931.5769230769231,268.38461538461536,4.1923076923076925,41.30769230769231,322.0769230769231,350.0
2020-07-21,7,2020-07-21,27.384615384615383,53.276923076923076,70.92307692307692,932.3538461538462,251.07692307692307,3.4000000000000004,9.076923076923077,259.3076923076923,267.61538461538464
2020-07-22,7,2020-07-22,28.00769230769231,52.26153846153846,70.61538461538461,933.0999999999999,262.6923076923077,2.269230769230769,93.15384615384616,218.15384615384616,294.53846153846155
2020-07-23,7,2020-07-23,25.02857142857143,52.878571428571426,81.07142857142857,932.9928571428571,254.07142857142858,2.6214285714285714,17.071428571428573,246.28571428571428,259.07142857142856
2020-07-24,7,2020-07-24,24.96923076923077,54.62307692307692,80.92307692307692,933.6076923076923,264.84615384615387,3.207692307692308,0.0,128.84615384615384,128.84615384615384
2020-07-25,7,2020-07-25,25.52857142857143,54.214285714285715,76.64285714285714,933.7785714285714,232.0,1.5142857142857142,89.85714285714286,252.92857142857142,323.14285714285717
2020-07-26,7,2020-07-26,26.77857142857143,49.42857142857143,72.57142857142857,934.5,190.78571428571428,3.107142857142857,288.85714285714283,203.92857142857142,396.7857142857143
2020-07-27,7,2020-07-27,26.099999999999998,49.278571428571425,76.07142857142857,935.0857142857143,263.85714285714283,4.642857142857143,28.214285714285715,240.5,262.07142857142856
2020-07-28,7,2020-07-28,26.142857142857142,51.31428571428571,75.35714285714286,934.0642857142857,276.64285714285717,4.378571428571428,13.142857142857142,208.85714285714286,212.71428571428572
2020-07-29,7,2020-07-29,26.06153846153846,55.34615384615385,76.92307692307692,932.0615384615384,273.7692307692308,3.5,24.615384615384617,189.07692307692307,205.30769230769232
2020-07-30,7,2020-07-30,26.364285714285717,55.35,78.42857142857143,931.9142857142857,266.07142857142856,3.15,226.14285714285714,227.64285714285714,375.14285714285717
2020-07-31,7,2020-07-31,26.557142857142857,55.292857142857144,77.21428571428571,931.5428571428572,268.64285714285717,3.392857142857143,191.85714285714286,196.64285714285714,341.2857142857143
2020-08-01,8,2020-08-01,26.771428571428572,53.478571428571435,76.57142857142857,931.407142857143,251.78571428571428,2.892857142857143,106.07142857142857,289.0,362.2857142857143
2020-08-02,8,2020-08-02,27.107692307692307,54.04615384615385,74.3076923076923,930.6153846153846,236.23076923076923,2.523076923076923,57.30769230769231,265.38461538461536,309.84615384615387
2020-08-03,8,2020-08-03,25.13076923076923,56.66153846153846,82.92307692307692,929.0,240.07692307692307,5.56923076923077,2.3076923076923075,182.3846153846154,182.69230769230768
2020-08-04,8,2020-08-04,23.114285714285717,57.25714285714286,91.42857142857143,925.9,241.92857142857142,6.078571428571428,0.0,87.85714285714286,87.85714285714286
2020-08-05,8,2020-08-05,22.96153846153846,60.63076923076923,92.38461538461539,923.623076923077,251.6153846153846,5.56923076923077,0.0,136.3846153846154,136.3846153846154
2020-08-06,8,2020-08-06,23.876923076923074,57.5923076923077,87.15384615384616,924.8923076923077,243.07692307692307,6.938461538461539,3.4615384615384617,125.38461538461539,125.76923076923077
2020-08-07,8,2020-08-07,24.614285714285717,51.721428571428575,84.14285714285714,929.9785714285715,241.0,5.364285714285714,27.285714285714285,223.57142857142858,247.07142857142858
2020-08-08,8,2020-08-08,24.764285714285712,45.878571428571426,81.71428571428571,932.3285714285714,257.64285714285717,6.228571428571429,40.714285714285715,238.71428571428572,272.7142857142857
2020-08-09,8,2020-08-09,24.923076923076923,50.75384615384615,79.92307692307692,931.6076923076923,268.53846153846155,5.776923076923077,6.846153846153846,193.76923076923077,200.15384615384616
2020-08-10,8,2020-08-10,23.799999999999997,55.784615384615385,85.0,931.6384615384615,259.0,4.753846153846154,0.0,104.84615384615384,104.84615384615384
2020-08-11,8,2020-08-11,23.684615384615384,56.62307692307692,85.46153846153847,933.2,258.53846153846155,5.230769230769231,0.0,131.53846153846155,131.53846153846155
2020-08-12,8,2020-08-12,23.346153846153847,57.138461538461534,88.15384615384616,933.8692307692307,264.46153846153845,6.223076923076923,0.0,62.30769230769231,62.30769230769231
2020-08-13,8,2020-08-13,23.092307692307692,56.30769230769231,88.0,931.9384615384616,260.0769230769231,6.592307692307693,0.0,48.38461538461539,48.38461538461539
2020-08-14,8,2020-08-14,22.692307692307693,55.0923076923077,87.46153846153847,930.2615384615384,253.46153846153845,7.384615384615385,0.0,87.38461538461539,87.38461538461539
2020-08-15,8,2020-08-15,22.584615384615386,57.37692307692308,92.3076923076923,930.0923076923077,251.6153846153846,5.776923076923077,0.0,59.69230769230769,59.69230769230769
2020-08-16,8,2020-08-16,23.569230769230767,54.34615384615385,86.53846153846153,931.2153846153846,262.15384615384613,6.238461538461538,0.0,67.0,67.0
2020-08-17,8,2020-08-17,23.361538461538462,56.11538461538461,88.61538461538461,930.8307692307692,263.0,5.184615384615385,0.0,73.0,73.0
2020-08-18,8,2020-08-18,24.13076923076923,55.361538461538466,84.6923076923077,932.1615384615385,255.07692307692307,4.869230769230769,0.0,171.30769230769232,171.30769230769232
2020-08-19,8,2020-08-19,24.307692307692307,54.099999999999994,83.46153846153847,931.6615384615385,259.53846153846155,5.407692307692307,4.230769230769231,232.15384615384616,235.84615384615384
2020-08-20,8,2020-08-20,23.430769230769233,56.99230769230769,87.61538461538461,930.8384615384615,262.6923076923077,5.015384615384615,16.384615384615383,200.15384615384616,215.0
2020-08-21,8,2020-08-21,22.792307692307695,56.107692307692304,89.53846153846153,932.3153846153847,253.6153846153846,5.361538461538462,30.0,200.69230769230768,228.3846153846154
2020-08-22,8,2020-08-22,24.838461538461537,51.184615384615384,81.15384615384616,932.9461538461538,247.92307692307693,6.0307692307692315,97.07692307692308,282.6923076923077,371.3076923076923
2020-08-23,8,2020-08-23,24.542857142857144,48.135714285714286,79.92857142857143,933.3214285714286,247.14285714285714,6.021428571428571,152.64285714285714,232.0,341.42857142857144
2020-08-24,8,2020-08-24,24.885714285714283,44.214285714285715,78.57142857142857,933.8642857142858,248.35714285714286,6.0,81.0,252.0,311.07142857142856
2020-08-25,8,2020-08-25,25.207142857142856,42.221428571428575,76.14285714285714,935.9357142857143,252.5,5.164285714285714,400.7142857142857,167.42857142857142,476.42857142857144
2020-08-26,8,2020-08-26,25.692307692307693,42.723076923076924,75.38461538461539,936.0230769230768,263.9230769230769,4.6230769230769235,267.3076923076923,230.3846153846154,445.9230769230769
2020-08-27,8,2020-08-27,24.914285714285715,45.05714285714286,76.85714285714286,934.8071428571428,261.2142857142857,5.064285714285715,21.571428571428573,224.42857142857142,244.78571428571428
2020-08-28,8,2020-08-28,24.83076923076923,52.41538461538461,78.46153846153847,933.3692307692307,254.53846153846155,5.453846153846154,26.384615384615383,190.30769230769232,216.23076923076923
2020-08-29,8,2020-08-29,23.53846153846154,54.07692307692308,84.38461538461539,933.1307692307693,257.6923076923077,4.6,0.0,75.76923076923077,75.76923076923077
2020-08-30,8,2020-08-30,24.53846153846154,48.099999999999994,77.76923076923077,933.4846153846154,246.15384615384616,5.869230769230769,1.6153846153846154,192.92307692307693,193.07692307692307
2020-08-31,8,2020-08-31,25.37142857142857,40.67857142857143,76.07142857142857,935.0500000000001,246.5,5.464285714285714,156.78571428571428,207.42857142857142,329.42857142857144
2020-09-01,9,2020-09-01,25.50714285714286,41.42142857142857,74.78571428571429,936.3857142857142,271.14285714285717,3.5285714285714285,323.2142857142857,182.28571428571428,432.5
2020-09-02,9,2020-09-02,26.607692307692307,45.20769230769231,69.84615384615384,935.7,324.3076923076923,1.9615384615384615,145.3846153846154,255.0,369.15384615384613
2020-09-03,9,2020-09-03,27.608333333333334,47.083333333333336,67.0,934.9416666666666,151.5,2.591666666666667,324.25,214.41666666666666,487.5833333333333
2020-09-04,9,2020-09-04,28.93846153846154,49.26923076923077,64.07692307692308,934.0692307692308,125.92307692307692,3.246153846153846,299.38461538461536,243.30769230769232,466.46153846153845
2020-09-05,9,2020-09-05,28.700000000000003,47.73846153846154,64.15384615384616,934.0923076923077,171.76923076923077,1.0769230769230769,294.61538461538464,210.07692307692307,437.46153846153845
2020-09-06,9,2020-09-06,28.958333333333332,51.725,65.41666666666667,933.3000000000001,186.83333333333334,1.7333333333333334,213.83333333333334,299.3333333333333,463.75
2020-09-07,9,2020-09-07,26.866666666666664,50.449999999999996,70.58333333333333,934.5,314.9166666666667,2.7083333333333335,192.33333333333334,211.5,391.6666666666667
2020-09-08,9,2020-09-08,27.71666666666667,49.60833333333333,67.83333333333333,934.5166666666668,265.25,2.3333333333333335,160.33333333333334,270.25,393.75
2020-09-09,9,2020-09-09,26.433333333333334,50.81666666666666,76.5,933.525,100.66666666666667,1.1416666666666668,258.4166666666667,275.5,471.5
2020-09-10,9,2020-09-10,27.46666666666667,51.43333333333334,71.41666666666667,931.4916666666667,297.0,1.8916666666666666,175.58333333333334,265.4166666666667,401.1666666666667
2020-09-11,9,2020-09-11,27.333333333333332,53.59166666666667,72.25,930.9499999999999,185.16666666666666,2.058333333333333,98.25,270.0,353.8333333333333
2020-09-12,9,2020-09-12,25.9,53.315384615384616,79.15384615384616,932.7153846153846,157.6153846153846,3.0384615384615383,3.230769230769231,146.69230769230768,147.15384615384616
2020-09-13,9,2020-09-13,25.21666666666667,52.23333333333333,79.58333333333333,934.3833333333333,265.25,4.916666666666667,11.833333333333334,200.25,210.91666666666666
2020-09-14,9,2020-09-14,24.900000000000002,51.93333333333334,79.08333333333333,933.8833333333333,264.25,4.05,107.33333333333333,231.5,324.3333333333333
2020-09-15,9,2020-09-15,24.741666666666664,52.025,78.91666666666667,933.5666666666666,255.5,2.6999999999999997,15.416666666666666,140.0,144.83333333333334
2020-09-16,9,2020-09-16,26.066666666666666,53.23333333333333,77.5,933.65,276.9166666666667,3.1166666666666667,1.5833333333333333,178.91666666666666,180.33333333333334
2020-09-17,9,2020-09-17,26.141666666666666,54.375,78.66666666666667,933.9666666666667,278.3333333333333,3.9,0.0,180.58333333333334,180.58333333333334
2020-09-18,9,2020-09-18,25.34166666666667,55.39166666666667,80.5,933.3249999999999,290.25,3.3166666666666664,0.0,179.58333333333334,179.58333333333334
2020-09-19,9,2020-09-19,25.45,55.166666666666664,83.66666666666667,931.1583333333333,272.4166666666667,2.658333333333333,2.0833333333333335,151.5,152.91666666666666
2020-09-20,9,2020-09-20,26.458333333333332,54.09166666666667,74.75,929.6750000000001,202.66666666666666,1.8499999999999999,187.66666666666666,238.41666666666666,388.5
2020-09-21,9,2020-09-21,25.96666666666667,54.5,80.5,928.725,286.5,2.716666666666667,0.75,170.66666666666666,170.91666666666666
2020-09-22,9,2020-09-22,25.933333333333334,56.21666666666667,80.5,929.5083333333333,248.16666666666666,3.7583333333333333,72.41666666666667,319.0833333333333,370.3333333333333
2020-09-23,9,2020-09-23,24.849999999999998,55.90833333333333,84.83333333333333,931.3333333333334,253.41666666666666,4.508333333333334,15.0,190.83333333333334,202.83333333333334
2020-09-24,9,2020-09-24,26.099999999999998,52.61666666666667,80.08333333333333,934.4166666666666,262.5833333333333,3.608333333333333,36.833333333333336,186.75,209.33333333333334
2020-09-25,9,2020-09-25,25.650000000000002,52.208333333333336,80.83333333333333,934.775,270.1666666666667,4.0249999999999995,0.0,170.66666666666666,170.66666666666666
2020-09-26,9,2020-09-26,25.166666666666668,39.19166666666667,76.58333333333333,934.85,275.25,4.0249999999999995,119.16666666666667,292.4166666666667,357.5833333333333
2020-09-27,9,2020-09-27,24.99230769230769,35.761538461538464,72.07692307692308,936.0692307692308,281.53846153846155,3.423076923076923,550.9230769230769,115.84615384615384,514.7692307692307
2020-09-28,9,2020-09-28,25.22307692307692,38.87692307692308,70.46153846153847,936.3,276.9230769230769,2.1923076923076925,268.3076923076923,197.07692307692307,413.38461538461536
2020-09-29,9,2020-09-29,25.315384615384616,36.607692307692304,71.07692307692308,935.7538461538461,292.15384615384613,2.523076923076923,304.46153846153845,193.30769230769232,430.61538461538464
2020-09-30,9,2020-09-30,25.241666666666664,35.675,71.41666666666667,934.9250000000001,286.4166666666667,3.1916666666666664,289.5833333333333,236.0,467.3333333333333
2020-10-01,10,2020-10-01,24.941666666666666,38.96666666666667,75.16666666666667,935.775,280.5833333333333,3.4250000000000003,338.75,194.0,448.25
2020-10-02,10,2020-10-02,26.09166666666667,43.48333333333333,69.91666666666667,935.4833333333332,296.4166666666667,2.716666666666667,141.16666666666666,213.08333333333334,324.5833333333333
2020-10-03,10,2020-10-03,27.683333333333334,40.425000000000004,60.416666666666664,935.4,168.25,2.0,0.0,256.75,256.75
2020-10-04,10,2020-10-04,25.433333333333334,46.18333333333334,72.66666666666667,936.8666666666667,275.5833333333333,2.775,0.0,134.08333333333334,134.08333333333334
2020-10-05,10,2020-10-05,26.141666666666666,37.59166666666666,67.08333333333333,936.3833333333333,306.0,2.6083333333333334,89.0,261.8333333333333,334.0833333333333
2020-10-06,10,2020-10-06,26.916666666666668,32.84166666666667,60.166666666666664,935.9250000000001,212.33333333333334,1.8499999999999999,385.1666666666667,195.58333333333334,491.5833333333333
2020-10-07,10,2020-10-07,27.083333333333332,36.65833333333333,54.833333333333336,936.85,212.33333333333334,2.5083333333333333,221.41666666666666,214.0,396.0833333333333
2020-10-08,10,2020-10-08,27.291666666666668,39.94166666666667,54.833333333333336,936.1916666666666,108.41666666666667,2.0416666666666665,61.916666666666664,258.75,299.1666666666667
2020-10-09,10,2020-10-09,27.733333333333334,37.25833333333333,51.166666666666664,935.6666666666666,149.41666666666666,1.5166666666666666,50.416666666666664,284.25,328.75
2020-10-10,10,2020-10-10,28.05,47.699999999999996,62.0,934.8083333333334,183.66666666666666,1.7833333333333332,55.25,224.08333333333334,268.1666666666667
2020-10-11,10,2020-10-11,24.25,48.5,69.75,933.9250000000001,295.0833333333333,2.8833333333333333,0.0,80.16666666666667,80.16666666666667
2020-10-12,10,2020-10-12,26.03333333333333,48.13333333333333,69.0,931.5083333333333,116.41666666666667,3.0500000000000003,26.083333333333332,237.66666666666666,258.3333333333333
2020-10-13,10,2020-10-13,26.325,49.25,72.66666666666667,931.375,173.58333333333334,1.0833333333333333,109.5,201.75,282.25
2020-10-14,10,2020-10-14,23.191666666666666,52.074999999999996,86.75,931.75,293.25,2.841666666666667,0.0,47.166666666666664,47.166666666666664
2020-10-15,10,2020-10-15,24.083333333333332,53.958333333333336,85.5,929.3333333333334,67.41666666666667,5.608333333333333,0.0,124.08333333333333,124.08333333333333
2020-10-16,10,2020-10-16,25.508333333333336,49.78333333333333,81.58333333333333,930.3249999999999,134.75,3.775,0.0,97.75,97.75
2020-10-17,10,2020-10-17,26.191666666666666,45.51666666666667,70.08333333333333,933.3666666666667,224.5,1.1083333333333334,251.91666666666666,145.58333333333334,309.25
2020-10-18,10,2020-10-18,25.675,47.01666666666667,74.41666666666667,935.0916666666667,278.0833333333333,2.25,95.08333333333333,191.75,268.5
2020-10-19,10,2020-10-19,25.96666666666667,47.666666666666664,76.5,935.1166666666667,313.5,2.158333333333333,125.41666666666667,232.75,305.0833333333333
2020-10-20,10,2020-10-20,27.016666666666666,37.25,67.58333333333333,934.5166666666668,166.5,1.8333333333333333,78.91666666666667,260.4166666666667,310.5
2020-10-21,10,2020-10-21,27.375,43.75,64.66666666666667,935.3333333333334,133.91666666666666,1.0333333333333334,127.41666666666667,247.25,345.1666666666667
2020-10-22,10,2020-10-22,27.208333333333332,45.416666666666664,68.41666666666667,934.2666666666668,119.08333333333333,1.275,114.83333333333333,251.25,343.9166666666667
2020-10-23,10,2020-10-23,26.791666666666668,42.625,68.83333333333333,934.4666666666667,256.5,0.9249999999999999,191.83333333333334,230.0,377.9166666666667
2020-10-24,10,2020-10-24,26.233333333333334,40.75833333333333,68.0,935.9333333333334,171.5,1.2833333333333334,202.5,212.16666666666666,364.0
2020-10-25,10,2020-10-25,25.858333333333334,40.68333333333333,69.58333333333333,937.5416666666666,62.583333333333336,1.5916666666666668,280.6666666666667,210.75,422.3333333333333
2020-10-26,10,2020-10-26,26.366666666666664,38.375,64.33333333333333,938.7916666666666,71.41666666666667,2.2916666666666665,8.416666666666666,230.16666666666666,236.75
2020-10-27,10,2020-10-27,26.28333333333333,26.958333333333332,61.75,938.3583333333332,96.08333333333333,2.475,323.75,210.41666666666666,439.5833333333333
2020-10-28,10,2020-10-28,26.09166666666667,23.958333333333332,55.5,938.725,81.16666666666667,1.9833333333333334,445.5833333333333,167.08333333333334,469.9166666666667
2020-10-29,10,2020-10-29,25.875,24.05,54.083333333333336,939.0083333333333,95.66666666666667,1.5916666666666668,464.1666666666667,152.75,477.1666666666667
2020-10-30,10,2020-10-30,25.941666666666666,23.633333333333336,49.5,938.75,64.83333333333333,1.7083333333333333,481.5,146.25,477.5833333333333
2020-10-31,10,2020-10-31,26.116666666666664,27.883333333333336,49.166666666666664,938.725,88.83333333333333,1.125,376.0,183.25,449.9166666666667
2020-11-01,11,2020-11-01,26.5,31.391666666666666,53.5,939.3083333333334,94.5,1.175,165.41666666666666,239.25,365.25
2020-11-02,11,2020-11-02,26.566666666666666,28.825,53.333333333333336,940.2333333333332,79.25,1.9000000000000001,142.0,246.41666666666666,353.1666666666667
2020-11-03,11,2020-11-03,26.566666666666666,23.633333333333336,48.083333333333336,940.25,94.08333333333333,2.875,315.6666666666667,204.91666666666666,423.9166666666667
2020-11-04,11,2020-11-04,25.866666666666664,20.650000000000002,48.166666666666664,940.0333333333333,88.5,1.8916666666666666,312.3333333333333,206.5,424.25
2020-11-05,11,2020-11-05,25.383333333333336,17.433333333333334,44.333333333333336,940.4416666666666,96.58333333333333,2.2916666666666665,407.75,174.83333333333334,450.5
2020-11-06,11,2020-11-06,24.983333333333334,13.066666666666668,41.75,941.4416666666666,92.75,3.375,559.8333333333334,126.41666666666667,485.25
2020-11-07,11,2020-11-07,24.65833333333333,21.133333333333333,56.5,942.0666666666666,114.0,3.4250000000000003,264.25,216.66666666666666,400.5833333333333
2020-11-08,11,2020-11-08,25.03333333333333,19.625,53.583333333333336,942.4,99.16666666666667,3.125,373.8333333333333,183.91666666666666,436.0
2020-11-09,11,2020-11-09,24.3,13.291666666666666,40.166666666666664,941.3833333333333,87.08333333333333,2.2916666666666665,494.3333333333333,147.5,466.0833333333333
2020-11-10,11,2020-11-10,23.491666666666664,8.991666666666667,35.75,938.9833333333332,104.33333333333333,3.6750000000000003,495.4166666666667,150.25,470.5
2020-11-11,11,2020-11-11,23.291666666666668,8.85,36.666666666666664,939.7083333333334,94.41666666666667,4.041666666666667,499.0,150.16666666666666,469.0833333333333
2020-11-12,11,2020-11-12,23.891666666666666,12.616666666666667,43.5,940.9250000000001,101.41666666666667,2.65,577.5833333333334,110.66666666666667,479.5833333333333
2020-11-13,11,2020-11-13,25.083333333333332,25.775000000000002,65.75,940.1750000000001,98.66666666666667,3.391666666666667,241.58333333333334,235.41666666666666,362.8333333333333
2020-11-14,11,2020-11-14,26.266666666666666,26.183333333333334,59.083333333333336,938.8666666666667,109.33333333333333,3.716666666666667,306.3333333333333,216.16666666666666,392.6666666666667
2020-11-15,11,2020-11-15,26.808333333333334,25.433333333333334,52.083333333333336,939.0333333333333,114.08333333333333,2.75,320.8333333333333,179.58333333333334,373.0
2020-11-16,11,2020-11-16,26.816666666666666,23.849999999999998,53.25,939.2166666666667,104.16666666666667,3.608333333333333,525.9166666666666,121.0,451.3333333333333
2020-11-17,11,2020-11-17,27.108333333333334,27.05,53.75,938.2666666666668,97.16666666666667,3.1166666666666667,116.75,242.41666666666666,326.3333333333333
2020-11-18,11,2020-11-18,27.0,28.058333333333334,53.583333333333336,938.0749999999999,137.0,2.5833333333333335,85.5,242.58333333333334,294.4166666666667
2020-11-19,11,2020-11-19,27.474999999999998,33.0,55.416666666666664,938.0333333333333,152.41666666666666,2.058333333333333,200.25,205.58333333333334,327.3333333333333
2020-11-20,11,2020-11-20,26.958333333333332,32.708333333333336,57.166666666666664,938.8249999999999,148.5,1.9583333333333333,130.33333333333334,216.16666666666666,310.3333333333333
2020-11-21,11,2020-11-21,26.833333333333332,27.175,52.0,939.3416666666667,175.33333333333334,1.2083333333333333,391.5,146.08333333333334,407.3333333333333
2020-11-22,11,2020-11-22,25.95,22.608333333333334,50.666666666666664,940.125,149.75,1.7166666666666668,154.25,240.58333333333334,348.1666666666667
2020-11-23,11,2020-11-23,26.05,23.316666666666666,49.083333333333336,940.1666666666666,127.33333333333333,1.7583333333333335,195.66666666666666,225.16666666666666,358.4166666666667
2020-11-24,11,2020-11-24,25.7,21.53333333333333,46.916666666666664,939.3416666666667,101.75,2.5,121.33333333333333,217.91666666666666,300.6666666666667
2020-11-25,11,2020-11-25,24.808333333333334,18.175,41.75,938.7333333333332,91.41666666666667,2.8333333333333335,407.9166666666667,162.33333333333334,418.0833333333333
2020-11-26,11,2020-11-26,24.675,19.3,39.833333333333336,938.9166666666666,69.41666666666667,3.0083333333333333,355.1666666666667,177.25,398.0833333333333
2020-11-27,11,2020-11-27,23.916666666666668,22.683333333333334,54.416666666666664,940.6750000000001,72.75,6.166666666666667,279.6666666666667,189.58333333333334,371.8333333333333
2020-11-28,11,2020-11-28,23.099999999999998,38.775,63.333333333333336,940.4583333333334,91.25,6.366666666666667,0.4166666666666667,140.08333333333334,140.41666666666666
2020-11-29,11,2020-11-29,24.241666666666664,33.016666666666666,66.25,940.9166666666666,128.33333333333334,4.183333333333334,92.83333333333333,247.66666666666666,308.0833333333333
2020-11-30,11,2020-11-30,25.8,40.43333333333333,63.333333333333336,940.8083333333334,101.75,2.408333333333333,245.0,196.16666666666666,340.5833333333333
2020-12-01,12,2020-12-01,26.458333333333332,32.65833333333333,55.333333333333336,940.8833333333333,83.91666666666667,2.875,153.08333333333334,226.83333333333334,323.4166666666667
2020-12-02,12,2020-12-02,25.724999999999998,21.866666666666664,44.75,940.0416666666666,88.08333333333333,2.725,460.8333333333333,138.75,418.6666666666667
2020-12-03,12,2020-12-03,24.75,14.575000000000001,37.916666666666664,939.7916666666666,90.66666666666667,2.6083333333333334,547.0833333333334,119.75,439.0833333333333
2020-12-04,12,2020-12-04,24.59166666666667,11.966666666666667,34.25,938.775,117.83333333333333,2.6666666666666665,541.5833333333334,113.66666666666667,442.6666666666667
2020-12-05,12,2020-12-05,24.775000000000002,12.908333333333333,35.333333333333336,938.9416666666666,106.41666666666667,2.8333333333333335,580.9166666666666,108.91666666666667,445.0
2020-12-06,12,2020-12-06,24.075,10.016666666666667,32.583333333333336,940.5,103.91666666666667,3.766666666666667,633.6666666666666,101.41666666666667,453.8333333333333
2020-12-07,12,2020-12-07,24.358333333333334,11.875,37.416666666666664,941.8249999999999,94.25,3.158333333333333,634.8333333333334,92.08333333333333,452.5833333333333
2020-12-08,12,2020-12-08,24.78333333333333,13.875,41.333333333333336,941.4333333333334,115.25,2.9250000000000003,626.0833333333334,94.58333333333333,448.25
2020-12-09,12,2020-12-09,25.400000000000002,31.59166666666667,45.333333333333336,940.025,110.91666666666667,2.7583333333333333,406.3333333333333,135.66666666666666,382.75
2020-12-10,12,2020-12-10,26.675,35.78333333333334,42.583333333333336,939.0833333333334,127.83333333333333,2.341666666666667,343.5833333333333,143.08333333333334,363.9166666666667
2020-12-11,12,2020-12-11,25.558333333333334,41.75833333333333,51.5,939.1,221.66666666666666,1.0,3.25,142.91666666666666,145.25
2020-12-12,12,2020-12-12,25.208333333333332,36.333333333333336,47.416666666666664,938.6916666666666,124.66666666666667,2.525,201.91666666666666,144.91666666666666,269.1666666666667
2020-12-13,12,2020-12-13,21.849999999999998,39.71666666666667,60.833333333333336,938.5916666666667,94.83333333333333,2.0500000000000003,16.166666666666668,128.0,139.08333333333334
2020-12-14,12,2020-12-14,21.441666666666666,37.458333333333336,60.166666666666664,938.5333333333333,157.91666666666666,1.5666666666666667,5.75,71.5,73.5
